1w,1x,1y,1z,2w,2x,2y,2z,3w,3x,3y,3z,4w,4x,4y,4z,5w,5x,5y,5z,6w,6x,6y,6z,gesture
0.21475502695130294,0.9508271293319525,0.04911645866019521,-0.21770535596118246,0.5202783036806586,-0.7943361328958384,-0.17067500319048623,-0.26307914775061264,0.45749551118063936,-0.8031155157045021,-0.1866013395278663,-0.3329913899347295,0.5671644100158563,-0.7656478215168817,-0.17855894983717593,-0.24540710432027826,0.6035113587476911,-0.7019283785653714,-0.24361267916201657,-0.28935005404977665,0.71831496105865,0.5822050090562921,-0.2964986327853623,0.23905962625563434,OK
0.19280997649988893,0.9540712892987135,0.04473594837961477,-0.22487992978605087,0.5169325831352979,-0.7986790048127281,-0.168122467891926,-0.2581228148659992,0.49642297284799974,-0.7718249886535753,-0.21749701756360748,-0.33248378346860513,0.5969108156305419,-0.7282800305341143,-0.2169284968241471,-0.25738629057144213,0.6073791216808793,-0.6851858198461993,-0.2720589782612483,-0.29596436808389814,0.7170847114747895,0.6065762807704991,-0.2589123940746541,0.22543093037619702,OK
0.2766251079577412,0.8983252588301743,0.09428350836048549,-0.3280257597297909,0.5019289512410512,-0.6910122972420459,-0.29837168230546907,-0.4260794200199454,0.26847045107145245,-0.7783708494130424,-0.18152706913415348,-0.5376898370409042,0.2990755705157602,-0.8241105838813004,-0.16683784044792363,-0.4511769981394968,0.11209663633786775,-0.8443878180321456,-0.07791510150127634,-0.5180470961589244,0.7956551152923838,0.6057400754331183,0.003279484450368596,0.0010693479711760246,OK
0.6984369902957032,0.6140731692261865,0.27506797162864005,-0.24379812223906264,0.7764485390113535,-0.014055094624986511,-0.629942522065214,-0.010126177775190709,0.5299968555511541,0.6064376772004479,-0.3871013192368543,0.4488755344443506,0.24285903517957816,0.7714826726800227,-0.1727904735467063,0.5621186947946478,0.3821475829057558,0.7549163357039639,-0.23216899017021214,0.4797521349300415,0.8482982106055684,0.5041857942796082,0.13927153795471964,-0.0824030912390938,OK
0.7017173595896804,0.6357181882709262,0.24192088910019055,-0.2119656004378819,0.8066225764411735,0.002631864443426492,-0.5909138313890414,0.013188492638581335,0.6227744766014602,0.505950586613107,-0.4634945313938837,0.3759504948362138,0.3201337439283867,0.7309373775177329,-0.24307752548881098,0.5515054421745355,0.5742580533142372,0.6031284040467028,-0.38024229722205083,0.40234265475974257,0.8625394053527989,0.49671130181064643,0.08504932802312268,-0.04550020516468215,OK
0.5373888536712486,0.7896365346204776,0.1683578159243538,-0.24360420554589407,0.7389795824294316,-0.4272453811360372,-0.45309926292532066,-0.25704400204415634,0.6967722600897249,-0.3289159642271764,-0.5784074254786509,-0.2678946737005468,0.5132949368962848,-0.581167498758763,-0.416847096710171,-0.47435339580045555,0.6285630928063974,0.354284453511194,-0.6009867902070969,0.34381076533247434,0.8593196460825521,0.5109706766940497,-0.019718595959571976,0.009481054201170253,OK
0.4789324707710432,0.8394167644400198,0.13050309821645578,-0.22129646489290852,0.679689514875861,-0.5104636140972025,-0.42767593606668647,-0.30747740691004044,0.5518483550545253,-0.5516540695296406,-0.44704679186952184,-0.4373675187690206,0.4031073322678486,-0.693445426393613,-0.288710190259608,-0.5227660521934638,0.4558194710605555,0.5562753099887203,-0.44366343544804027,0.5347421297648718,0.8710082015973523,0.49096374618294214,-0.016653854392971023,0.004686343779076747,OK
0.2455690780139665,0.9317574133641805,0.06393963423801141,-0.2596837956780736,0.5784397001236835,-0.714453823554649,-0.24143965165869608,-0.31091822387227974,0.5535000373428964,-0.6941327381154764,-0.2836561405452124,-0.36243157211909466,0.5978031571114754,-0.6938162531424583,-0.2630451349439616,-0.3034100347800416,0.5947320079745998,-0.6282855810702273,-0.3450490184895708,-0.3639948380803376,0.7563834342014424,0.5881609002194181,-0.213777193566451,0.19039476733767619,OK
0.6575674176839248,0.719528863953398,0.14786867700941925,-0.16738625839032115,0.8139431426241122,-0.2802392477669292,-0.4802050345591827,-0.1684210478836424,0.750315192010522,0.18224459926891612,-0.6165324592575722,0.15395371173614483,0.5113496389520872,0.5476562281877355,-0.44384777650646834,0.4915214682605605,0.5129272535665604,0.6281151488336946,-0.36129073214201357,0.460267312789621,0.8491018227676662,0.49486895532838665,0.15887180260456218,-0.09428977655077529,OK
0.7260326477208231,0.6806062978236668,0.07669968933139477,-0.06139071153456952,0.8819108896518619,-0.1304022502354482,-0.4493134437609719,-0.05784345341219572,0.8174689527241171,0.23855367486663268,-0.5007499325681646,0.15519716676775622,0.7491719916871123,0.39253215096508864,-0.46788612357870085,0.2564028328485915,0.8135393208081045,0.32317361697667496,-0.4444255867348016,0.19025899359748719,0.9670951716933812,0.23571316845696977,0.09340328887304875,-0.021025145208148934,OK
0.6615014431137333,0.7371231177785109,-0.08714998070803433,0.10709916366398364,0.9228751918461267,-0.28552171032410506,-0.2514492013981784,-0.059598928889627076,0.9081397608141121,-0.0696949230228848,-0.41243463494047045,-0.017957294752897066,0.8962368471806293,-0.051184054354354434,-0.44059453814068783,-0.0040198627052996285,0.893096300720064,0.10796425716856493,-0.4324631906059991,0.06081369570299482,0.9920922242013197,0.09980408748581089,-0.07525562808883811,0.011346948548279041,OK
0.25286408502123,0.8846017175265873,0.09667158523775941,-0.3797290619152115,0.4213041804240075,-0.7839268460333462,-0.20470229974918613,-0.40750270686568435,0.23780805225964355,-0.8266965030685622,-0.1178227342208946,-0.49612299422159173,0.34767198563647084,-0.8348352952503427,-0.14389850357301798,-0.40183011444802497,0.3212796008503472,-0.8357718375201707,-0.14267077742981002,-0.42179367343900814,0.7331596046352594,0.674483960426389,-0.0767746967010094,0.04066973328006067,OK
0.26728979688933185,0.9033141191101978,0.0883696211448387,-0.3236828335790217,0.41676906488507626,-0.8364387290106391,-0.1531375801986289,-0.3212828671074668,0.3812447921168326,-0.8553775051628649,-0.14296415345218128,-0.3202233329613059,0.5294123451422107,-0.8200486216133116,-0.12256825193823075,-0.1794988875117023,0.5541196576773406,-0.7959279522109539,-0.1469356327797015,-0.1945765137020728,0.5939492488086907,0.7401422472881221,-0.1782517041383549,0.26007705317973145,OK
0.34761421627210604,0.8896997950666853,0.10322114672262284,-0.27738786233917,0.47706990773834185,-0.687887999792449,-0.30877389119242665,-0.4515230747037866,0.2803808530921337,-0.7478885675997636,-0.2124854267410197,-0.5629380170992078,0.4188332875519911,-0.7661851073238863,-0.2325981421909602,-0.42829564882542265,0.22737237779931518,-0.7840802643075961,-0.1586169572257768,-0.5553022616716519,0.8461567942619088,0.5322755500639001,0.021843664732241398,-0.014975735028621914,OK
0.7149348143696732,0.643174072855064,0.20883107980208712,-0.17772142053766032,0.8068076634848425,-0.15032844965536177,-0.5620825148733503,-0.10259628570272172,0.6775545538822567,0.430816179593525,-0.4959833402482409,0.33063238212560686,0.36496725004076297,0.663912542878261,-0.31078737828602054,0.5739601443521201,0.5816451789674603,0.5685748342761502,-0.418500985245967,0.4040649316136139,0.898206893912681,0.4314482867069297,0.07645249637070599,-0.03509654433239521,OK
0.7054981917962865,0.690306114752334,0.11656831118287758,-0.11027963608789888,0.8273629868988651,-0.045748445294226045,-0.5591694284102678,-0.026591690323928722,0.6957306120390861,0.43570664318206925,-0.47375057874758636,0.3188714877424107,0.057829134211202525,0.7480693375397355,-0.035085917612887076,0.6601644006264694,0.3608125740253498,0.6972151620715327,-0.25578879204314736,0.5641607909699817,0.898408143631235,0.4288087045668946,0.08634311400120828,-0.039125043249996216,OK
0.7601895981262824,0.5778354110167566,0.23639897444767732,-0.17981528732503124,0.8497880294596152,-0.10122513249809441,-0.5137429185260495,-0.0606794133312467,0.7142445949158573,0.3441119887308168,-0.5467355505079483,0.2692987850993313,0.6651210118532619,0.375596148995747,-0.5615654491019032,0.318097184561315,0.6883979705046697,0.4544816343958371,-0.4682626542714314,0.3166776986410862,0.8773798359044517,0.4697796411780423,0.08644247589575034,-0.04515983440979388,OK
0.7303208816501929,0.6530574810475529,0.1484632855087183,-0.13455849705413198,0.858333289896048,-0.09437545767398331,-0.5003718517140607,-0.06312880845774896,0.763411484350948,0.30954006610360674,-0.5314568510955743,0.19733592795341098,0.6023166853555207,0.456831087728513,-0.5313660161598304,0.38232201701909996,0.7076551196107698,0.427566441954317,-0.48490282629298515,0.2850972087837195,0.8875623298462758,0.4549316723675345,0.0652686003462803,-0.03178512110354053,OK
0.8013078610562354,0.548520587861253,0.2003307401785841,-0.12999411925670726,0.4657262940633535,0.5738079402264583,-0.42030165168753286,0.5264883553696281,0.1398702347133268,0.8066795434528734,-0.09799877776115686,0.5657743995385636,0.1579231608884057,-0.8183900240769088,-0.10518292648582918,-0.5424339551708466,0.18815343767132467,0.7031805047656474,-0.172758522596538,0.6635434834886511,0.9361310932713882,0.35003240747826875,0.03151940730646853,-0.011933854722240761,OK
0.6893710397249017,0.7093398464090265,0.09953467156002205,-0.10815452391123298,0.82493121739632,-0.3054114866782054,-0.44615819047945693,-0.16478828671398504,0.7704629570090737,-0.030293931644831316,-0.636129011278108,-0.02844275993410818,0.6991237615021165,0.316908394712834,-0.5863445314886767,0.25883416671102455,0.7503648359306271,0.1778659643604696,-0.6200035374060551,0.1446095616648566,0.9108145915748862,0.41267310897210474,-0.010012707287868544,0.004174996806961568,OK
