1w,1x,1y,1z,2w,2x,2y,2z,3w,3x,3y,3z,4w,4x,4y,4z,5w,5x,5y,5z,6w,6x,6y,6z,gesture
0.5141494721923546,0.8520558633139265,0.04931681750027266,-0.08496456642817349,0.023189619140407434,0.8402903370884194,-0.020050794768210575,0.5412692089793362,0.2695047876296262,-0.9222654735111362,0.0781247762468871,0.26587607103754846,0.4177832645520079,-0.8702189001577866,-0.11085105669939795,-0.23640696456971438,0.4295808056220009,-0.8427372920869113,-0.14496140390721637,-0.2902419324364098,0.8682290009674859,0.461774359227056,-0.16089181364218472,0.084003972182102,OK
0.462850177115914,0.8823085303373718,0.04109861702793676,-0.07491511540447113,0.05763316279023867,-0.8544823070632863,-0.028686403796714322,-0.5154759894503423,0.26558212804973125,-0.9339244743667682,0.06405630171390561,0.23053849927955425,0.4612964082934648,-0.8596169817842462,-0.10039518780591981,-0.1954100166038221,0.4728148609053418,-0.8421977378589945,-0.12295130619975916,-0.22810535714013358,0.8263371520749538,0.5153970799838984,-0.19289693279610698,0.11968096909107939,OK
0.44388854140099243,0.8959931432286209,-0.003920841863078703,0.011994878043561842,0.21181745433625737,-0.8296640446301525,-0.1259545112554622,-0.5009255435499785,0.376079831865866,-0.8973384866965739,0.08543374011639687,0.21458955334910523,0.544240735640471,-0.8237803813673873,-0.0872486501321376,-0.13257291576276337,0.5743151873468963,-0.7937957938890517,-0.11684908134177356,-0.1624702907498263,0.772157827960886,0.5053901037594616,-0.322602277740472,0.2104302785660539,OK
0.2645811750077447,0.9617879468099237,-0.020578228975727943,0.06735936234032508,0.3086138317982748,-0.8875781047740617,-0.11065548375975284,-0.32360156776870813,0.595942012655624,-0.7545802308420013,0.1713527982558943,0.21470913186045637,0.6218113048539881,-0.7829254059421206,0.012198585741315007,0.015156001849372517,0.6572890584392598,-0.7511736222177477,-0.03912908522058119,-0.04667116486761548,0.6762109637665623,0.5740581191042806,-0.34925138072834744,0.302025630421816,OK
0.26631099831969324,0.9588040293583019,-0.029882723480015055,0.09423538771432864,0.3787273118206008,-0.8454242242887178,-0.152784284476,-0.3442099165975872,0.5324236408554559,-0.8174680294460238,0.12986711904373047,0.17721630535347765,0.6076408693497385,-0.7886134908009226,-0.05842703592376063,-0.07380797718296227,0.6253065683017238,-0.7503481579520515,-0.1395564634377528,-0.16276772103040654,0.778516165387848,0.4091893073838577,-0.41842541416091855,0.22670876413756838,OK
0.6689445778565541,0.7433100734980769,-0.0018074250131425683,-0.0001400265041538474,0.5547086849664051,0.5268461411754539,-0.47760317773607686,0.43200303583166677,0.03304597848189049,-0.9977302509065267,-0.001018421672576774,0.058662360585561575,0.3214548559896357,-0.8189259332593247,-0.1639137054829501,-0.44627277370558366,0.1960880317915924,-0.8278952279688067,-0.09905990959345923,-0.516067931193087,0.9611942594148402,0.273608880980835,0.034695819897272454,-0.006322657513140561,OK
0.46988385814299344,0.8825438061834573,-0.007065595465296653,0.01660323416061267,0.207367581000704,-0.8230806102940573,-0.12163079511417216,-0.5145317725736408,0.39448038453256834,-0.8979809935675481,0.07525349852808898,0.17986737438946263,0.6555399925915748,-0.7435316493987426,-0.08676377276232904,-0.09949900598232204,0.6657352525752146,-0.722058103682876,-0.12753976373014614,-0.1384278767162255,0.7843271063290147,0.48603052082487186,-0.3292702361905209,0.20046554482827444,OK
0.1899038353619743,0.9735415290165805,-0.029759162303430408,0.12356300762715654,0.4532755576868714,-0.8282114136927349,-0.15141101704097037,-0.29271458274461853,0.5724845251233899,-0.8116647913991633,0.07554966253877568,0.0880567055225022,0.7154250961081601,-0.6984205815211127,0.00032603568439586834,-0.019378257586094624,0.7262277756861032,-0.6839414210926038,-0.037408587693010656,-0.05846321837411217,0.635971807959992,0.5759942181939594,-0.37851452702343874,0.3471271711051313,OK
0.16851533072117528,0.944715331087168,-0.03978465277854309,0.2784469571104813,0.6824535557504339,-0.6744155280650739,-0.19694092699249008,-0.20158152450965264,0.5857270225503933,-0.7948253077068478,-0.1129351021846993,-0.11145513885639027,0.7099025435865438,-0.6742742101352781,-0.15543531023364263,-0.13127274084277138,0.7189057445219272,-0.6068736196562904,-0.26884605699182607,-0.20639946196294562,0.8967039212323127,0.12362771635232364,-0.42097341716730036,0.058477751620509395,OK
0.7031872939225758,0.7024810890632373,-0.07365466076793285,0.08138144826392586,0.7556729196610866,-0.14150762886161694,-0.6272824980624052,-0.12430083301989805,0.16716740618470916,-0.9798842559904676,0.01781429927735194,0.10753861591419654,0.4617763303302503,-0.7622043198330831,-0.24158470497074314,-0.38398440840575004,0.34092574747391724,-0.7880929558733657,-0.20935388861289503,-0.4678141478565946,0.934767411330001,0.3551282149398116,0.009466403351444927,-0.0020554504760857996,OK
